FileName_OrigGasderminD,PathName_OrigGasderminD,FileName_OrigDNA,PathName_OrigDNA,Metadata_Plate,Metadata_Well,Metadata_Site,Metadata_AbsPositionZ,Metadata_AbsTime,Metadata_BinningX,Metadata_BinningY,Metadata_ChannelID,Metadata_ChannelName,Metadata_Col,Metadata_ExposureTime,Metadata_FieldID,Metadata_ImageResolutionX,Metadata_ImageResolutionY,Metadata_ImageSizeX,Metadata_ImageSizeY,Metadata_MainEmissionWavelength,Metadata_MainExcitationWavelength,Metadata_MaxIntensity,Metadata_ObjectiveMagnification,Metadata_ObjectiveNA,Metadata_PlaneID,Metadata_PositionX,Metadata_PositionY,Metadata_PositionZ,Metadata_Row,FileName_IllumDNA,PathName_IllumDNA,FileName_IllumGasderminD,PathName_IllumGasderminD
r01c10f01p03-ch2sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/0.wave1_data/0.download_data/70117_20230118MM1_AbTest_V2__2023-01-25T16_44_54-Measurement1/Images,r01c10f01p03-ch1sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/0.wave1_data/0.download_data/70117_20230118MM1_AbTest_V2__2023-01-25T16_44_54-Measurement1/Images,70117_20230118MM1_Ab Test_V2,A10,1,0.135340795,2023-01-25T16:46:47.607+01:00,1,1,1,HOECHST 33342,10,0.02,1,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,465,365,65535,20,1,3,0.000645814,0,2.5E-06,1,70117_20230118MM1_AbTest_V2_IllumDNA.npy,/home/jenna/Interstellar_Project/0.wave1_data/1.cellprofiler_ic_processing/illum_directory,70117_20230118MM1_AbTest_V2_IllumGasderminD.npy,/home/jenna/Interstellar_Project/0.wave1_data/1.cellprofiler_ic_processing/illum_directory
r01c10f02p01-ch2sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/0.wave1_data/0.download_data/70117_20230118MM1_AbTest_V2__2023-01-25T16_44_54-Measurement1/Images,r01c10f02p01-ch1sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/0.wave1_data/0.download_data/70117_20230118MM1_AbTest_V2__2023-01-25T16_44_54-Measurement1/Images,70117_20230118MM1_Ab Test_V2,A10,2,0.135337695,2023-01-25T16:46:48.497+01:00,1,1,1,HOECHST 33342,10,0.02,2,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,465,365,65535,20,1,1,-0.000645814,0,-2.5E-06,1,70117_20230118MM1_AbTest_V2_IllumDNA.npy,/home/jenna/Interstellar_Project/0.wave1_data/1.cellprofiler_ic_processing/illum_directory,70117_20230118MM1_AbTest_V2_IllumGasderminD.npy,/home/jenna/Interstellar_Project/0.wave1_data/1.cellprofiler_ic_processing/illum_directory
r01c10f02p02-ch2sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/0.wave1_data/0.download_data/70117_20230118MM1_AbTest_V2__2023-01-25T16_44_54-Measurement1/Images,r01c10f02p02-ch1sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/0.wave1_data/0.download_data/70117_20230118MM1_AbTest_V2__2023-01-25T16_44_54-Measurement1/Images,70117_20230118MM1_Ab Test_V2,A10,2,0.135340199,2023-01-25T16:46:48.993+01:00,1,1,1,HOECHST 33342,10,0.02,2,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,465,365,65535,20,1,2,-0.000645814,0,0,1,70117_20230118MM1_AbTest_V2_IllumDNA.npy,/home/jenna/Interstellar_Project/0.wave1_data/1.cellprofiler_ic_processing/illum_directory,70117_20230118MM1_AbTest_V2_IllumGasderminD.npy,/home/jenna/Interstellar_Project/0.wave1_data/1.cellprofiler_ic_processing/illum_directory
r01c10f02p03-ch2sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/0.wave1_data/0.download_data/70117_20230118MM1_AbTest_V2__2023-01-25T16_44_54-Measurement1/Images,r01c10f02p03-ch1sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/0.wave1_data/0.download_data/70117_20230118MM1_AbTest_V2__2023-01-25T16_44_54-Measurement1/Images,70117_20230118MM1_Ab Test_V2,A10,2,0.135342702,2023-01-25T16:46:49.493+01:00,1,1,1,HOECHST 33342,10,0.02,2,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,465,365,65535,20,1,3,-0.000645814,0,2.5E-06,1,70117_20230118MM1_AbTest_V2_IllumDNA.npy,/home/jenna/Interstellar_Project/0.wave1_data/1.cellprofiler_ic_processing/illum_directory,70117_20230118MM1_AbTest_V2_IllumGasderminD.npy,/home/jenna/Interstellar_Project/0.wave1_data/1.cellprofiler_ic_processing/illum_directory
r02c03f01p01-ch2sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/0.wave1_data/0.download_data/70117_20230118MM1_AbTest_V2__2023-01-25T16_44_54-Measurement1/Images,r02c03f01p01-ch1sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/0.wave1_data/0.download_data/70117_20230118MM1_AbTest_V2__2023-01-25T16_44_54-Measurement1/Images,70117_20230118MM1_Ab Test_V2,B03,1,0.135392204,2023-01-25T16:45:31.977+01:00,1,1,1,HOECHST 33342,3,0.02,1,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,465,365,65535,20,1,1,0.000645814,0,-2.5E-06,2,70117_20230118MM1_AbTest_V2_IllumDNA.npy,/home/jenna/Interstellar_Project/0.wave1_data/1.cellprofiler_ic_processing/illum_directory,70117_20230118MM1_AbTest_V2_IllumGasderminD.npy,/home/jenna/Interstellar_Project/0.wave1_data/1.cellprofiler_ic_processing/illum_directory
r02c03f01p02-ch2sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/0.wave1_data/0.download_data/70117_20230118MM1_AbTest_V2__2023-01-25T16_44_54-Measurement1/Images,r02c03f01p02-ch1sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/0.wave1_data/0.download_data/70117_20230118MM1_AbTest_V2__2023-01-25T16_44_54-Measurement1/Images,70117_20230118MM1_Ab Test_V2,B03,1,0.135394797,2023-01-25T16:45:32.477+01:00,1,1,1,HOECHST 33342,3,0.02,1,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,465,365,65535,20,1,2,0.000645814,0,0,2,70117_20230118MM1_AbTest_V2_IllumDNA.npy,/home/jenna/Interstellar_Project/0.wave1_data/1.cellprofiler_ic_processing/illum_directory,70117_20230118MM1_AbTest_V2_IllumGasderminD.npy,/home/jenna/Interstellar_Project/0.wave1_data/1.cellprofiler_ic_processing/illum_directory
r02c03f01p03-ch2sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/0.wave1_data/0.download_data/70117_20230118MM1_AbTest_V2__2023-01-25T16_44_54-Measurement1/Images,r02c03f01p03-ch1sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/0.wave1_data/0.download_data/70117_20230118MM1_AbTest_V2__2023-01-25T16_44_54-Measurement1/Images,70117_20230118MM1_Ab Test_V2,B03,1,0.1353973,2023-01-25T16:45:32.977+01:00,1,1,1,HOECHST 33342,3,0.02,1,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,465,365,65535,20,1,3,0.000645814,0,2.5E-06,2,70117_20230118MM1_AbTest_V2_IllumDNA.npy,/home/jenna/Interstellar_Project/0.wave1_data/1.cellprofiler_ic_processing/illum_directory,70117_20230118MM1_AbTest_V2_IllumGasderminD.npy,/home/jenna/Interstellar_Project/0.wave1_data/1.cellprofiler_ic_processing/illum_directory
r02c03f02p01-ch2sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/0.wave1_data/0.download_data/70117_20230118MM1_AbTest_V2__2023-01-25T16_44_54-Measurement1/Images,r02c03f02p01-ch1sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/0.wave1_data/0.download_data/70117_20230118MM1_AbTest_V2__2023-01-25T16_44_54-Measurement1/Images,70117_20230118MM1_Ab Test_V2,B03,2,0.135395095,2023-01-25T16:45:33.943+01:00,1,1,1,HOECHST 33342,3,0.02,2,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,465,365,65535,20,1,1,-0.000645814,0,-2.5E-06,2,70117_20230118MM1_AbTest_V2_IllumDNA.npy,/home/jenna/Interstellar_Project/0.wave1_data/1.cellprofiler_ic_processing/illum_directory,70117_20230118MM1_AbTest_V2_IllumGasderminD.npy,/home/jenna/Interstellar_Project/0.wave1_data/1.cellprofiler_ic_processing/illum_directory
r02c03f02p02-ch2sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/0.wave1_data/0.download_data/70117_20230118MM1_AbTest_V2__2023-01-25T16_44_54-Measurement1/Images,r02c03f02p02-ch1sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/0.wave1_data/0.download_data/70117_20230118MM1_AbTest_V2__2023-01-25T16_44_54-Measurement1/Images,70117_20230118MM1_Ab Test_V2,B03,2,0.135397598,2023-01-25T16:45:34.443+01:00,1,1,1,HOECHST 33342,3,0.02,2,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,465,365,65535,20,1,2,-0.000645814,0,0,2,70117_20230118MM1_AbTest_V2_IllumDNA.npy,/home/jenna/Interstellar_Project/0.wave1_data/1.cellprofiler_ic_processing/illum_directory,70117_20230118MM1_AbTest_V2_IllumGasderminD.npy,/home/jenna/Interstellar_Project/0.wave1_data/1.cellprofiler_ic_processing/illum_directory
r02c03f02p03-ch2sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/0.wave1_data/0.download_data/70117_20230118MM1_AbTest_V2__2023-01-25T16_44_54-Measurement1/Images,r02c03f02p03-ch1sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/0.wave1_data/0.download_data/70117_20230118MM1_AbTest_V2__2023-01-25T16_44_54-Measurement1/Images,70117_20230118MM1_Ab Test_V2,B03,2,0.135400102,2023-01-25T16:45:34.927+01:00,1,1,1,HOECHST 33342,3,0.02,2,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,465,365,65535,20,1,3,-0.000645814,0,2.5E-06,2,70117_20230118MM1_AbTest_V2_IllumDNA.npy,/home/jenna/Interstellar_Project/0.wave1_data/1.cellprofiler_ic_processing/illum_directory,70117_20230118MM1_AbTest_V2_IllumGasderminD.npy,/home/jenna/Interstellar_Project/0.wave1_data/1.cellprofiler_ic_processing/illum_directory
r02c04f01p01-ch2sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/0.wave1_data/0.download_data/70117_20230118MM1_AbTest_V2__2023-01-25T16_44_54-Measurement1/Images,r02c04f01p01-ch1sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/0.wave1_data/0.download_data/70117_20230118MM1_AbTest_V2__2023-01-25T16_44_54-Measurement1/Images,70117_20230118MM1_Ab Test_V2,B04,1,0.135380402,2023-01-25T16:45:43.973+01:00,1,1,1,HOECHST 33342,4,0.02,1,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,465,365,65535,20,1,1,0.000645814,0,-2.5E-06,2,70117_20230118MM1_AbTest_V2_IllumDNA.npy,/home/jenna/Interstellar_Project/0.wave1_data/1.cellprofiler_ic_processing/illum_directory,70117_20230118MM1_AbTest_V2_IllumGasderminD.npy,/home/jenna/Interstellar_Project/0.wave1_data/1.cellprofiler_ic_processing/illum_directory
r02c04f01p02-ch2sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/0.wave1_data/0.download_data/70117_20230118MM1_AbTest_V2__2023-01-25T16_44_54-Measurement1/Images,r02c04f01p02-ch1sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/0.wave1_data/0.download_data/70117_20230118MM1_AbTest_V2__2023-01-25T16_44_54-Measurement1/Images,70117_20230118MM1_Ab Test_V2,B04,1,0.135382906,2023-01-25T16:45:44.473+01:00,1,1,1,HOECHST 33342,4,0.02,1,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,465,365,65535,20,1,2,0.000645814,0,0,2,70117_20230118MM1_AbTest_V2_IllumDNA.npy,/home/jenna/Interstellar_Project/0.wave1_data/1.cellprofiler_ic_processing/illum_directory,70117_20230118MM1_AbTest_V2_IllumGasderminD.npy,/home/jenna/Interstellar_Project/0.wave1_data/1.cellprofiler_ic_processing/illum_directory
r02c04f01p03-ch2sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/0.wave1_data/0.download_data/70117_20230118MM1_AbTest_V2__2023-01-25T16_44_54-Measurement1/Images,r02c04f01p03-ch1sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/0.wave1_data/0.download_data/70117_20230118MM1_AbTest_V2__2023-01-25T16_44_54-Measurement1/Images,70117_20230118MM1_Ab Test_V2,B04,1,0.135385394,2023-01-25T16:45:44.973+01:00,1,1,1,HOECHST 33342,4,0.02,1,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,465,365,65535,20,1,3,0.000645814,0,2.5E-06,2,70117_20230118MM1_AbTest_V2_IllumDNA.npy,/home/jenna/Interstellar_Project/0.wave1_data/1.cellprofiler_ic_processing/illum_directory,70117_20230118MM1_AbTest_V2_IllumGasderminD.npy,/home/jenna/Interstellar_Project/0.wave1_data/1.cellprofiler_ic_processing/illum_directory
r02c04f02p01-ch2sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/0.wave1_data/0.download_data/70117_20230118MM1_AbTest_V2__2023-01-25T16_44_54-Measurement1/Images,r02c04f02p01-ch1sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/0.wave1_data/0.download_data/70117_20230118MM1_AbTest_V2__2023-01-25T16_44_54-Measurement1/Images,70117_20230118MM1_Ab Test_V2,B04,2,0.135383502,2023-01-25T16:45:46+01:00,1,1,1,HOECHST 33342,4,0.02,2,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,465,365,65535,20,1,1,-0.000645814,0,-2.5E-06,2,70117_20230118MM1_AbTest_V2_IllumDNA.npy,/home/jenna/Interstellar_Project/0.wave1_data/1.cellprofiler_ic_processing/illum_directory,70117_20230118MM1_AbTest_V2_IllumGasderminD.npy,/home/jenna/Interstellar_Project/0.wave1_data/1.cellprofiler_ic_processing/illum_directory
r02c04f02p02-ch2sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/0.wave1_data/0.download_data/70117_20230118MM1_AbTest_V2__2023-01-25T16_44_54-Measurement1/Images,r02c04f02p02-ch1sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/0.wave1_data/0.download_data/70117_20230118MM1_AbTest_V2__2023-01-25T16_44_54-Measurement1/Images,70117_20230118MM1_Ab Test_V2,B04,2,0.135386005,2023-01-25T16:45:46.5+01:00,1,1,1,HOECHST 33342,4,0.02,2,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,465,365,65535,20,1,2,-0.000645814,0,0,2,70117_20230118MM1_AbTest_V2_IllumDNA.npy,/home/jenna/Interstellar_Project/0.wave1_data/1.cellprofiler_ic_processing/illum_directory,70117_20230118MM1_AbTest_V2_IllumGasderminD.npy,/home/jenna/Interstellar_Project/0.wave1_data/1.cellprofiler_ic_processing/illum_directory
r02c04f02p03-ch2sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/0.wave1_data/0.download_data/70117_20230118MM1_AbTest_V2__2023-01-25T16_44_54-Measurement1/Images,r02c04f02p03-ch1sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/0.wave1_data/0.download_data/70117_20230118MM1_AbTest_V2__2023-01-25T16_44_54-Measurement1/Images,70117_20230118MM1_Ab Test_V2,B04,2,0.135388494,2023-01-25T16:45:47+01:00,1,1,1,HOECHST 33342,4,0.02,2,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,465,365,65535,20,1,3,-0.000645814,0,2.5E-06,2,70117_20230118MM1_AbTest_V2_IllumDNA.npy,/home/jenna/Interstellar_Project/0.wave1_data/1.cellprofiler_ic_processing/illum_directory,70117_20230118MM1_AbTest_V2_IllumGasderminD.npy,/home/jenna/Interstellar_Project/0.wave1_data/1.cellprofiler_ic_processing/illum_directory
r02c09f01p01-ch2sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/0.wave1_data/0.download_data/70117_20230118MM1_AbTest_V2__2023-01-25T16_44_54-Measurement1/Images,r02c09f01p01-ch1sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/0.wave1_data/0.download_data/70117_20230118MM1_AbTest_V2__2023-01-25T16_44_54-Measurement1/Images,70117_20230118MM1_Ab Test_V2,B09,1,0.135339797,2023-01-25T16:46:38.51+01:00,1,1,1,HOECHST 33342,9,0.02,1,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,465,365,65535,20,1,1,0.000645814,0,-2.5E-06,2,70117_20230118MM1_AbTest_V2_IllumDNA.npy,/home/jenna/Interstellar_Project/0.wave1_data/1.cellprofiler_ic_processing/illum_directory,70117_20230118MM1_AbTest_V2_IllumGasderminD.npy,/home/jenna/Interstellar_Project/0.wave1_data/1.cellprofiler_ic_processing/illum_directory
r02c09f01p02-ch2sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/0.wave1_data/0.download_data/70117_20230118MM1_AbTest_V2__2023-01-25T16_44_54-Measurement1/Images,r02c09f01p02-ch1sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/0.wave1_data/0.download_data/70117_20230118MM1_AbTest_V2__2023-01-25T16_44_54-Measurement1/Images,70117_20230118MM1_Ab Test_V2,B09,1,0.1353423,2023-01-25T16:46:39.01+01:00,1,1,1,HOECHST 33342,9,0.02,1,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,465,365,65535,20,1,2,0.000645814,0,0,2,70117_20230118MM1_AbTest_V2_IllumDNA.npy,/home/jenna/Interstellar_Project/0.wave1_data/1.cellprofiler_ic_processing/illum_directory,70117_20230118MM1_AbTest_V2_IllumGasderminD.npy,/home/jenna/Interstellar_Project/0.wave1_data/1.cellprofiler_ic_processing/illum_directory
r02c09f01p03-ch2sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/0.wave1_data/0.download_data/70117_20230118MM1_AbTest_V2__2023-01-25T16_44_54-Measurement1/Images,r02c09f01p03-ch1sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/0.wave1_data/0.download_data/70117_20230118MM1_AbTest_V2__2023-01-25T16_44_54-Measurement1/Images,70117_20230118MM1_Ab Test_V2,B09,1,0.135344803,2023-01-25T16:46:39.51+01:00,1,1,1,HOECHST 33342,9,0.02,1,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,465,365,65535,20,1,3,0.000645814,0,2.5E-06,2,70117_20230118MM1_AbTest_V2_IllumDNA.npy,/home/jenna/Interstellar_Project/0.wave1_data/1.cellprofiler_ic_processing/illum_directory,70117_20230118MM1_AbTest_V2_IllumGasderminD.npy,/home/jenna/Interstellar_Project/0.wave1_data/1.cellprofiler_ic_processing/illum_directory
r02c09f02p01-ch2sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/0.wave1_data/0.download_data/70117_20230118MM1_AbTest_V2__2023-01-25T16_44_54-Measurement1/Images,r02c09f02p01-ch1sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/0.wave1_data/0.download_data/70117_20230118MM1_AbTest_V2__2023-01-25T16_44_54-Measurement1/Images,70117_20230118MM1_Ab Test_V2,B09,2,0.135340899,2023-01-25T16:46:40.43+01:00,1,1,1,HOECHST 33342,9,0.02,2,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,465,365,65535,20,1,1,-0.000645814,0,-2.5E-06,2,70117_20230118MM1_AbTest_V2_IllumDNA.npy,/home/jenna/Interstellar_Project/0.wave1_data/1.cellprofiler_ic_processing/illum_directory,70117_20230118MM1_AbTest_V2_IllumGasderminD.npy,/home/jenna/Interstellar_Project/0.wave1_data/1.cellprofiler_ic_processing/illum_directory
r02c09f02p02-ch2sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/0.wave1_data/0.download_data/70117_20230118MM1_AbTest_V2__2023-01-25T16_44_54-Measurement1/Images,r02c09f02p02-ch1sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/0.wave1_data/0.download_data/70117_20230118MM1_AbTest_V2__2023-01-25T16_44_54-Measurement1/Images,70117_20230118MM1_Ab Test_V2,B09,2,0.135343403,2023-01-25T16:46:40.93+01:00,1,1,1,HOECHST 33342,9,0.02,2,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,465,365,65535,20,1,2,-0.000645814,0,0,2,70117_20230118MM1_AbTest_V2_IllumDNA.npy,/home/jenna/Interstellar_Project/0.wave1_data/1.cellprofiler_ic_processing/illum_directory,70117_20230118MM1_AbTest_V2_IllumGasderminD.npy,/home/jenna/Interstellar_Project/0.wave1_data/1.cellprofiler_ic_processing/illum_directory
r02c09f02p03-ch2sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/0.wave1_data/0.download_data/70117_20230118MM1_AbTest_V2__2023-01-25T16_44_54-Measurement1/Images,r02c09f02p03-ch1sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/0.wave1_data/0.download_data/70117_20230118MM1_AbTest_V2__2023-01-25T16_44_54-Measurement1/Images,70117_20230118MM1_Ab Test_V2,B09,2,0.135345906,2023-01-25T16:46:41.427+01:00,1,1,1,HOECHST 33342,9,0.02,2,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,465,365,65535,20,1,3,-0.000645814,0,2.5E-06,2,70117_20230118MM1_AbTest_V2_IllumDNA.npy,/home/jenna/Interstellar_Project/0.wave1_data/1.cellprofiler_ic_processing/illum_directory,70117_20230118MM1_AbTest_V2_IllumGasderminD.npy,/home/jenna/Interstellar_Project/0.wave1_data/1.cellprofiler_ic_processing/illum_directory
r02c10f01p01-ch2sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/0.wave1_data/0.download_data/70117_20230118MM1_AbTest_V2__2023-01-25T16_44_54-Measurement1/Images,r02c10f01p01-ch1sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/0.wave1_data/0.download_data/70117_20230118MM1_AbTest_V2__2023-01-25T16_44_54-Measurement1/Images,70117_20230118MM1_Ab Test_V2,B10,1,0.135333404,2023-01-25T16:46:50.493+01:00,1,1,1,HOECHST 33342,10,0.02,1,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,465,365,65535,20,1,1,0.000645814,0,-2.5E-06,2,70117_20230118MM1_AbTest_V2_IllumDNA.npy,/home/jenna/Interstellar_Project/0.wave1_data/1.cellprofiler_ic_processing/illum_directory,70117_20230118MM1_AbTest_V2_IllumGasderminD.npy,/home/jenna/Interstellar_Project/0.wave1_data/1.cellprofiler_ic_processing/illum_directory
r02c10f01p02-ch2sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/0.wave1_data/0.download_data/70117_20230118MM1_AbTest_V2__2023-01-25T16_44_54-Measurement1/Images,r02c10f01p02-ch1sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/0.wave1_data/0.download_data/70117_20230118MM1_AbTest_V2__2023-01-25T16_44_54-Measurement1/Images,70117_20230118MM1_Ab Test_V2,B10,1,0.135335907,2023-01-25T16:46:50.99+01:00,1,1,1,HOECHST 33342,10,0.02,1,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,465,365,65535,20,1,2,0.000645814,0,0,2,70117_20230118MM1_AbTest_V2_IllumDNA.npy,/home/jenna/Interstellar_Project/0.wave1_data/1.cellprofiler_ic_processing/illum_directory,70117_20230118MM1_AbTest_V2_IllumGasderminD.npy,/home/jenna/Interstellar_Project/0.wave1_data/1.cellprofiler_ic_processing/illum_directory
r02c10f01p03-ch2sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/0.wave1_data/0.download_data/70117_20230118MM1_AbTest_V2__2023-01-25T16_44_54-Measurement1/Images,r02c10f01p03-ch1sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/0.wave1_data/0.download_data/70117_20230118MM1_AbTest_V2__2023-01-25T16_44_54-Measurement1/Images,70117_20230118MM1_Ab Test_V2,B10,1,0.135338396,2023-01-25T16:46:51.477+01:00,1,1,1,HOECHST 33342,10,0.02,1,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,465,365,65535,20,1,3,0.000645814,0,2.5E-06,2,70117_20230118MM1_AbTest_V2_IllumDNA.npy,/home/jenna/Interstellar_Project/0.wave1_data/1.cellprofiler_ic_processing/illum_directory,70117_20230118MM1_AbTest_V2_IllumGasderminD.npy,/home/jenna/Interstellar_Project/0.wave1_data/1.cellprofiler_ic_processing/illum_directory
r02c10f02p01-ch2sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/0.wave1_data/0.download_data/70117_20230118MM1_AbTest_V2__2023-01-25T16_44_54-Measurement1/Images,r02c10f02p01-ch1sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/0.wave1_data/0.download_data/70117_20230118MM1_AbTest_V2__2023-01-25T16_44_54-Measurement1/Images,70117_20230118MM1_Ab Test_V2,B10,2,0.135335907,2023-01-25T16:46:52.347+01:00,1,1,1,HOECHST 33342,10,0.02,2,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,465,365,65535,20,1,1,-0.000645814,0,-2.5E-06,2,70117_20230118MM1_AbTest_V2_IllumDNA.npy,/home/jenna/Interstellar_Project/0.wave1_data/1.cellprofiler_ic_processing/illum_directory,70117_20230118MM1_AbTest_V2_IllumGasderminD.npy,/home/jenna/Interstellar_Project/0.wave1_data/1.cellprofiler_ic_processing/illum_directory
r02c10f02p02-ch2sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/0.wave1_data/0.download_data/70117_20230118MM1_AbTest_V2__2023-01-25T16_44_54-Measurement1/Images,r02c10f02p02-ch1sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/0.wave1_data/0.download_data/70117_20230118MM1_AbTest_V2__2023-01-25T16_44_54-Measurement1/Images,70117_20230118MM1_Ab Test_V2,B10,2,0.135338396,2023-01-25T16:46:52.847+01:00,1,1,1,HOECHST 33342,10,0.02,2,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,465,365,65535,20,1,2,-0.000645814,0,0,2,70117_20230118MM1_AbTest_V2_IllumDNA.npy,/home/jenna/Interstellar_Project/0.wave1_data/1.cellprofiler_ic_processing/illum_directory,70117_20230118MM1_AbTest_V2_IllumGasderminD.npy,/home/jenna/Interstellar_Project/0.wave1_data/1.cellprofiler_ic_processing/illum_directory
r02c10f02p03-ch2sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/0.wave1_data/0.download_data/70117_20230118MM1_AbTest_V2__2023-01-25T16_44_54-Measurement1/Images,r02c10f02p03-ch1sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/0.wave1_data/0.download_data/70117_20230118MM1_AbTest_V2__2023-01-25T16_44_54-Measurement1/Images,70117_20230118MM1_Ab Test_V2,B10,2,0.135340899,2023-01-25T16:46:53.347+01:00,1,1,1,HOECHST 33342,10,0.02,2,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,465,365,65535,20,1,3,-0.000645814,0,2.5E-06,2,70117_20230118MM1_AbTest_V2_IllumDNA.npy,/home/jenna/Interstellar_Project/0.wave1_data/1.cellprofiler_ic_processing/illum_directory,70117_20230118MM1_AbTest_V2_IllumGasderminD.npy,/home/jenna/Interstellar_Project/0.wave1_data/1.cellprofiler_ic_processing/illum_directory
