FileName_OrigGasdermin,PathName_OrigGasdermin,FileName_OrigRNA,PathName_OrigRNA,FileName_OrigDNA,PathName_OrigDNA,FileName_OrigMito,PathName_OrigMito,FileName_OrigER,PathName_OrigER,FileName_OrigPM,PathName_OrigPM,Metadata_Plate,Metadata_Well,Metadata_Site,Metadata_AbsPositionZ,Metadata_AbsTime,Metadata_BinningX,Metadata_BinningY,Metadata_ChannelID,Metadata_ChannelName,Metadata_Col,Metadata_ExposureTime,Metadata_FieldID,Metadata_ImageResolutionX,Metadata_ImageResolutionY,Metadata_ImageSizeX,Metadata_ImageSizeY,Metadata_MainEmissionWavelength,Metadata_MainExcitationWavelength,Metadata_MaxIntensity,Metadata_ObjectiveMagnification,Metadata_ObjectiveNA,Metadata_PlaneID,Metadata_PositionX,Metadata_PositionY,Metadata_PositionZ,Metadata_Row,FileName_IllumDNA,PathName_IllumDNA,FileName_IllumER,PathName_IllumER,FileName_IllumGasdermin,PathName_IllumGasdermin,FileName_IllumMito,PathName_IllumMito,FileName_IllumPM,PathName_IllumPM,FileName_IllumRNA,PathName_IllumRNA
r05c21f01p03-ch6sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Maximum_Images,r05c21f01p03-ch4sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Maximum_Images,r05c21f01p03-ch1sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Maximum_Images,r05c21f01p03-ch5sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Maximum_Images,r05c21f01p03-ch2sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Maximum_Images,r05c21f01p03-ch3sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Maximum_Images,70117_20230118MM1_CellPainting_A700_20X_V1,E21,1,0.135341302,2023-02-06T10:34:07.957+01:00,1,1,3,WGA555/Phalloidin568,21,0.02,1,2.9898804047838085e-07,2.9898804047838085e-07,2160,2160,610,550,65535,20,1,3,0.0,0.0,-1e-06,5,70117_20230118MM1_CellPainting_A700_20X_V1_IllumDNA.npy,/home/jenna/Interstellar_Project/2.wave3_data/2.cellprofiler_ic_processing/illum_directory,70117_20230118MM1_CellPainting_A700_20X_V1_IllumER.npy,/home/jenna/Interstellar_Project/2.wave3_data/2.cellprofiler_ic_processing/illum_directory,70117_20230118MM1_CellPainting_A700_20X_V1_IllumGasdermin.npy,/home/jenna/Interstellar_Project/2.wave3_data/2.cellprofiler_ic_processing/illum_directory,70117_20230118MM1_CellPainting_A700_20X_V1_IllumMito.npy,/home/jenna/Interstellar_Project/2.wave3_data/2.cellprofiler_ic_processing/illum_directory,70117_20230118MM1_CellPainting_A700_20X_V1_IllumPM.npy,/home/jenna/Interstellar_Project/2.wave3_data/2.cellprofiler_ic_processing/illum_directory,70117_20230118MM1_CellPainting_A700_20X_V1_IllumRNA.npy,/home/jenna/Interstellar_Project/2.wave3_data/2.cellprofiler_ic_processing/illum_directory
r05c21f02p03-ch6sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Maximum_Images,r05c21f02p03-ch4sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Maximum_Images,r05c21f02p03-ch1sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Maximum_Images,r05c21f02p03-ch5sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Maximum_Images,r05c21f02p03-ch2sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Maximum_Images,r05c21f02p03-ch3sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Maximum_Images,70117_20230118MM1_CellPainting_A700_20X_V1,E21,2,0.135341793,2023-02-06T10:34:13.013+01:00,1,1,3,WGA555/Phalloidin568,21,0.02,2,2.9898804047838085e-07,2.9898804047838085e-07,2160,2160,610,550,65535,20,1,3,-0.000645814,0.000645814,-1e-06,5,70117_20230118MM1_CellPainting_A700_20X_V1_IllumDNA.npy,/home/jenna/Interstellar_Project/2.wave3_data/2.cellprofiler_ic_processing/illum_directory,70117_20230118MM1_CellPainting_A700_20X_V1_IllumER.npy,/home/jenna/Interstellar_Project/2.wave3_data/2.cellprofiler_ic_processing/illum_directory,70117_20230118MM1_CellPainting_A700_20X_V1_IllumGasdermin.npy,/home/jenna/Interstellar_Project/2.wave3_data/2.cellprofiler_ic_processing/illum_directory,70117_20230118MM1_CellPainting_A700_20X_V1_IllumMito.npy,/home/jenna/Interstellar_Project/2.wave3_data/2.cellprofiler_ic_processing/illum_directory,70117_20230118MM1_CellPainting_A700_20X_V1_IllumPM.npy,/home/jenna/Interstellar_Project/2.wave3_data/2.cellprofiler_ic_processing/illum_directory,70117_20230118MM1_CellPainting_A700_20X_V1_IllumRNA.npy,/home/jenna/Interstellar_Project/2.wave3_data/2.cellprofiler_ic_processing/illum_directory
r05c21f03p03-ch6sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Maximum_Images,r05c21f03p03-ch4sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Maximum_Images,r05c21f03p03-ch1sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Maximum_Images,r05c21f03p03-ch5sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Maximum_Images,r05c21f03p03-ch2sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Maximum_Images,r05c21f03p03-ch3sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Maximum_Images,70117_20230118MM1_CellPainting_A700_20X_V1,E21,3,0.135342494,2023-02-06T10:34:17.74+01:00,1,1,3,WGA555/Phalloidin568,21,0.02,3,2.9898804047838085e-07,2.9898804047838085e-07,2160,2160,610,550,65535,20,1,3,0.000645814,0.000645814,-1e-06,5,70117_20230118MM1_CellPainting_A700_20X_V1_IllumDNA.npy,/home/jenna/Interstellar_Project/2.wave3_data/2.cellprofiler_ic_processing/illum_directory,70117_20230118MM1_CellPainting_A700_20X_V1_IllumER.npy,/home/jenna/Interstellar_Project/2.wave3_data/2.cellprofiler_ic_processing/illum_directory,70117_20230118MM1_CellPainting_A700_20X_V1_IllumGasdermin.npy,/home/jenna/Interstellar_Project/2.wave3_data/2.cellprofiler_ic_processing/illum_directory,70117_20230118MM1_CellPainting_A700_20X_V1_IllumMito.npy,/home/jenna/Interstellar_Project/2.wave3_data/2.cellprofiler_ic_processing/illum_directory,70117_20230118MM1_CellPainting_A700_20X_V1_IllumPM.npy,/home/jenna/Interstellar_Project/2.wave3_data/2.cellprofiler_ic_processing/illum_directory,70117_20230118MM1_CellPainting_A700_20X_V1_IllumRNA.npy,/home/jenna/Interstellar_Project/2.wave3_data/2.cellprofiler_ic_processing/illum_directory
r05c21f04p03-ch6sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Maximum_Images,r05c21f04p03-ch4sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Maximum_Images,r05c21f04p03-ch1sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Maximum_Images,r05c21f04p03-ch5sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Maximum_Images,r05c21f04p03-ch2sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Maximum_Images,r05c21f04p03-ch3sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Maximum_Images,70117_20230118MM1_CellPainting_A700_20X_V1,E21,4,0.135342196,2023-02-06T10:34:22.73+01:00,1,1,3,WGA555/Phalloidin568,21,0.02,4,2.9898804047838085e-07,2.9898804047838085e-07,2160,2160,610,550,65535,20,1,3,-0.000645814,-0.000645814,-1e-06,5,70117_20230118MM1_CellPainting_A700_20X_V1_IllumDNA.npy,/home/jenna/Interstellar_Project/2.wave3_data/2.cellprofiler_ic_processing/illum_directory,70117_20230118MM1_CellPainting_A700_20X_V1_IllumER.npy,/home/jenna/Interstellar_Project/2.wave3_data/2.cellprofiler_ic_processing/illum_directory,70117_20230118MM1_CellPainting_A700_20X_V1_IllumGasdermin.npy,/home/jenna/Interstellar_Project/2.wave3_data/2.cellprofiler_ic_processing/illum_directory,70117_20230118MM1_CellPainting_A700_20X_V1_IllumMito.npy,/home/jenna/Interstellar_Project/2.wave3_data/2.cellprofiler_ic_processing/illum_directory,70117_20230118MM1_CellPainting_A700_20X_V1_IllumPM.npy,/home/jenna/Interstellar_Project/2.wave3_data/2.cellprofiler_ic_processing/illum_directory,70117_20230118MM1_CellPainting_A700_20X_V1_IllumRNA.npy,/home/jenna/Interstellar_Project/2.wave3_data/2.cellprofiler_ic_processing/illum_directory
r05c21f05p03-ch6sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Maximum_Images,r05c21f05p03-ch4sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Maximum_Images,r05c21f05p03-ch1sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Maximum_Images,r05c21f05p03-ch5sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Maximum_Images,r05c21f05p03-ch2sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Maximum_Images,r05c21f05p03-ch3sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Maximum_Images,70117_20230118MM1_CellPainting_A700_20X_V1,E21,5,0.135342598,2023-02-06T10:34:27.287+01:00,1,1,3,WGA555/Phalloidin568,21,0.02,5,2.9898804047838085e-07,2.9898804047838085e-07,2160,2160,610,550,65535,20,1,3,0.000645814,-0.000645814,-1e-06,5,70117_20230118MM1_CellPainting_A700_20X_V1_IllumDNA.npy,/home/jenna/Interstellar_Project/2.wave3_data/2.cellprofiler_ic_processing/illum_directory,70117_20230118MM1_CellPainting_A700_20X_V1_IllumER.npy,/home/jenna/Interstellar_Project/2.wave3_data/2.cellprofiler_ic_processing/illum_directory,70117_20230118MM1_CellPainting_A700_20X_V1_IllumGasdermin.npy,/home/jenna/Interstellar_Project/2.wave3_data/2.cellprofiler_ic_processing/illum_directory,70117_20230118MM1_CellPainting_A700_20X_V1_IllumMito.npy,/home/jenna/Interstellar_Project/2.wave3_data/2.cellprofiler_ic_processing/illum_directory,70117_20230118MM1_CellPainting_A700_20X_V1_IllumPM.npy,/home/jenna/Interstellar_Project/2.wave3_data/2.cellprofiler_ic_processing/illum_directory,70117_20230118MM1_CellPainting_A700_20X_V1_IllumRNA.npy,/home/jenna/Interstellar_Project/2.wave3_data/2.cellprofiler_ic_processing/illum_directory
r05c22f01p03-ch6sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Maximum_Images,r05c22f01p03-ch4sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Maximum_Images,r05c22f01p03-ch1sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Maximum_Images,r05c22f01p03-ch5sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Maximum_Images,r05c22f01p03-ch2sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Maximum_Images,r05c22f01p03-ch3sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Maximum_Images,70117_20230118MM1_CellPainting_A700_20X_V1,E22,1,0.135346696,2023-02-06T10:37:34.877+01:00,1,1,3,WGA555/Phalloidin568,22,0.02,1,2.9898804047838085e-07,2.9898804047838085e-07,2160,2160,610,550,65535,20,1,3,0.0,0.0,-1e-06,5,70117_20230118MM1_CellPainting_A700_20X_V1_IllumDNA.npy,/home/jenna/Interstellar_Project/2.wave3_data/2.cellprofiler_ic_processing/illum_directory,70117_20230118MM1_CellPainting_A700_20X_V1_IllumER.npy,/home/jenna/Interstellar_Project/2.wave3_data/2.cellprofiler_ic_processing/illum_directory,70117_20230118MM1_CellPainting_A700_20X_V1_IllumGasdermin.npy,/home/jenna/Interstellar_Project/2.wave3_data/2.cellprofiler_ic_processing/illum_directory,70117_20230118MM1_CellPainting_A700_20X_V1_IllumMito.npy,/home/jenna/Interstellar_Project/2.wave3_data/2.cellprofiler_ic_processing/illum_directory,70117_20230118MM1_CellPainting_A700_20X_V1_IllumPM.npy,/home/jenna/Interstellar_Project/2.wave3_data/2.cellprofiler_ic_processing/illum_directory,70117_20230118MM1_CellPainting_A700_20X_V1_IllumRNA.npy,/home/jenna/Interstellar_Project/2.wave3_data/2.cellprofiler_ic_processing/illum_directory
r05c22f02p03-ch6sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Maximum_Images,r05c22f02p03-ch4sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Maximum_Images,r05c22f02p03-ch1sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Maximum_Images,r05c22f02p03-ch5sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Maximum_Images,r05c22f02p03-ch2sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Maximum_Images,r05c22f02p03-ch3sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Maximum_Images,70117_20230118MM1_CellPainting_A700_20X_V1,E22,2,0.135346904,2023-02-06T10:37:39.197+01:00,1,1,3,WGA555/Phalloidin568,22,0.02,2,2.9898804047838085e-07,2.9898804047838085e-07,2160,2160,610,550,65535,20,1,3,-0.000645814,0.000645814,-1e-06,5,70117_20230118MM1_CellPainting_A700_20X_V1_IllumDNA.npy,/home/jenna/Interstellar_Project/2.wave3_data/2.cellprofiler_ic_processing/illum_directory,70117_20230118MM1_CellPainting_A700_20X_V1_IllumER.npy,/home/jenna/Interstellar_Project/2.wave3_data/2.cellprofiler_ic_processing/illum_directory,70117_20230118MM1_CellPainting_A700_20X_V1_IllumGasdermin.npy,/home/jenna/Interstellar_Project/2.wave3_data/2.cellprofiler_ic_processing/illum_directory,70117_20230118MM1_CellPainting_A700_20X_V1_IllumMito.npy,/home/jenna/Interstellar_Project/2.wave3_data/2.cellprofiler_ic_processing/illum_directory,70117_20230118MM1_CellPainting_A700_20X_V1_IllumPM.npy,/home/jenna/Interstellar_Project/2.wave3_data/2.cellprofiler_ic_processing/illum_directory,70117_20230118MM1_CellPainting_A700_20X_V1_IllumRNA.npy,/home/jenna/Interstellar_Project/2.wave3_data/2.cellprofiler_ic_processing/illum_directory
r05c22f03p03-ch6sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Maximum_Images,r05c22f03p03-ch4sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Maximum_Images,r05c22f03p03-ch1sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Maximum_Images,r05c22f03p03-ch5sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Maximum_Images,r05c22f03p03-ch2sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Maximum_Images,r05c22f03p03-ch3sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Maximum_Images,70117_20230118MM1_CellPainting_A700_20X_V1,E22,3,0.135347798,2023-02-06T10:37:43.707+01:00,1,1,3,WGA555/Phalloidin568,22,0.02,3,2.9898804047838085e-07,2.9898804047838085e-07,2160,2160,610,550,65535,20,1,3,0.000645814,0.000645814,-1e-06,5,70117_20230118MM1_CellPainting_A700_20X_V1_IllumDNA.npy,/home/jenna/Interstellar_Project/2.wave3_data/2.cellprofiler_ic_processing/illum_directory,70117_20230118MM1_CellPainting_A700_20X_V1_IllumER.npy,/home/jenna/Interstellar_Project/2.wave3_data/2.cellprofiler_ic_processing/illum_directory,70117_20230118MM1_CellPainting_A700_20X_V1_IllumGasdermin.npy,/home/jenna/Interstellar_Project/2.wave3_data/2.cellprofiler_ic_processing/illum_directory,70117_20230118MM1_CellPainting_A700_20X_V1_IllumMito.npy,/home/jenna/Interstellar_Project/2.wave3_data/2.cellprofiler_ic_processing/illum_directory,70117_20230118MM1_CellPainting_A700_20X_V1_IllumPM.npy,/home/jenna/Interstellar_Project/2.wave3_data/2.cellprofiler_ic_processing/illum_directory,70117_20230118MM1_CellPainting_A700_20X_V1_IllumRNA.npy,/home/jenna/Interstellar_Project/2.wave3_data/2.cellprofiler_ic_processing/illum_directory
r05c22f04p03-ch6sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Maximum_Images,r05c22f04p03-ch4sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Maximum_Images,r05c22f04p03-ch1sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Maximum_Images,r05c22f04p03-ch5sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Maximum_Images,r05c22f04p03-ch2sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Maximum_Images,r05c22f04p03-ch3sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Maximum_Images,70117_20230118MM1_CellPainting_A700_20X_V1,E22,4,0.135346994,2023-02-06T10:37:48.357+01:00,1,1,3,WGA555/Phalloidin568,22,0.02,4,2.9898804047838085e-07,2.9898804047838085e-07,2160,2160,610,550,65535,20,1,3,-0.000645814,-0.000645814,-1e-06,5,70117_20230118MM1_CellPainting_A700_20X_V1_IllumDNA.npy,/home/jenna/Interstellar_Project/2.wave3_data/2.cellprofiler_ic_processing/illum_directory,70117_20230118MM1_CellPainting_A700_20X_V1_IllumER.npy,/home/jenna/Interstellar_Project/2.wave3_data/2.cellprofiler_ic_processing/illum_directory,70117_20230118MM1_CellPainting_A700_20X_V1_IllumGasdermin.npy,/home/jenna/Interstellar_Project/2.wave3_data/2.cellprofiler_ic_processing/illum_directory,70117_20230118MM1_CellPainting_A700_20X_V1_IllumMito.npy,/home/jenna/Interstellar_Project/2.wave3_data/2.cellprofiler_ic_processing/illum_directory,70117_20230118MM1_CellPainting_A700_20X_V1_IllumPM.npy,/home/jenna/Interstellar_Project/2.wave3_data/2.cellprofiler_ic_processing/illum_directory,70117_20230118MM1_CellPainting_A700_20X_V1_IllumRNA.npy,/home/jenna/Interstellar_Project/2.wave3_data/2.cellprofiler_ic_processing/illum_directory
r05c22f05p03-ch6sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Maximum_Images,r05c22f05p03-ch4sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Maximum_Images,r05c22f05p03-ch1sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Maximum_Images,r05c22f05p03-ch5sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Maximum_Images,r05c22f05p03-ch2sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Maximum_Images,r05c22f05p03-ch3sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Maximum_Images,70117_20230118MM1_CellPainting_A700_20X_V1,E22,5,0.135348603,2023-02-06T10:37:52.63+01:00,1,1,3,WGA555/Phalloidin568,22,0.02,5,2.9898804047838085e-07,2.9898804047838085e-07,2160,2160,610,550,65535,20,1,3,0.000645814,-0.000645814,-1e-06,5,70117_20230118MM1_CellPainting_A700_20X_V1_IllumDNA.npy,/home/jenna/Interstellar_Project/2.wave3_data/2.cellprofiler_ic_processing/illum_directory,70117_20230118MM1_CellPainting_A700_20X_V1_IllumER.npy,/home/jenna/Interstellar_Project/2.wave3_data/2.cellprofiler_ic_processing/illum_directory,70117_20230118MM1_CellPainting_A700_20X_V1_IllumGasdermin.npy,/home/jenna/Interstellar_Project/2.wave3_data/2.cellprofiler_ic_processing/illum_directory,70117_20230118MM1_CellPainting_A700_20X_V1_IllumMito.npy,/home/jenna/Interstellar_Project/2.wave3_data/2.cellprofiler_ic_processing/illum_directory,70117_20230118MM1_CellPainting_A700_20X_V1_IllumPM.npy,/home/jenna/Interstellar_Project/2.wave3_data/2.cellprofiler_ic_processing/illum_directory,70117_20230118MM1_CellPainting_A700_20X_V1_IllumRNA.npy,/home/jenna/Interstellar_Project/2.wave3_data/2.cellprofiler_ic_processing/illum_directory
