FileName_OrigGasdermin,PathName_OrigGasdermin,FileName_OrigRNA,PathName_OrigRNA,FileName_OrigDNA,PathName_OrigDNA,FileName_OrigMito,PathName_OrigMito,FileName_OrigER,PathName_OrigER,FileName_OrigPM,PathName_OrigPM,Metadata_Plate,Metadata_Well,Metadata_Site,Metadata_AbsPositionZ,Metadata_AbsTime,Metadata_BinningX,Metadata_BinningY,Metadata_ChannelID,Metadata_ChannelName,Metadata_Col,Metadata_ExposureTime,Metadata_FieldID,Metadata_ImageResolutionX,Metadata_ImageResolutionY,Metadata_ImageSizeX,Metadata_ImageSizeY,Metadata_MainEmissionWavelength,Metadata_MainExcitationWavelength,Metadata_MaxIntensity,Metadata_ObjectiveMagnification,Metadata_ObjectiveNA,Metadata_PlaneID,Metadata_PositionX,Metadata_PositionY,Metadata_PositionZ,Metadata_Row
r03c20f03p01-ch6sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Images,r03c20f03p01-ch4sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Images,r03c20f03p01-ch1sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Images,r03c20f03p01-ch5sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Images,r03c20f03p01-ch2sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Images,r03c20f03p01-ch3sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Images,70117_20230118MM1_CellPainting_A700_20X_V1,C20,3,0.135334805,2023-02-06T10:24:51.8+01:00,1,1,3,WGA555/Phalloidin568,20,0.02,3,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,610,550,65535,20,1,1,0.000645814,0.000645814,-5E-06,3
r03c20f03p02-ch6sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Images,r03c20f03p02-ch4sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Images,r03c20f03p02-ch1sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Images,r03c20f03p02-ch5sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Images,r03c20f03p02-ch2sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Images,r03c20f03p02-ch3sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Images,70117_20230118MM1_CellPainting_A700_20X_V1,C20,3,0.135336801,2023-02-06T10:24:53.097+01:00,1,1,3,WGA555/Phalloidin568,20,0.02,3,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,610,550,65535,20,1,2,0.000645814,0.000645814,-3E-06,3
r03c20f03p03-ch6sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Images,r03c20f03p03-ch4sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Images,r03c20f03p03-ch1sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Images,r03c20f03p03-ch5sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Images,r03c20f03p03-ch2sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Images,r03c20f03p03-ch3sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Images,70117_20230118MM1_CellPainting_A700_20X_V1,C20,3,0.135338798,2023-02-06T10:24:54.423+01:00,1,1,3,WGA555/Phalloidin568,20,0.02,3,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,610,550,65535,20,1,3,0.000645814,0.000645814,-1E-06,3
r03c20f04p01-ch6sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Images,r03c20f04p01-ch4sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Images,r03c20f04p01-ch1sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Images,r03c20f04p01-ch5sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Images,r03c20f04p01-ch2sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Images,r03c20f04p01-ch3sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Images,70117_20230118MM1_CellPainting_A700_20X_V1,C20,4,0.135334,2023-02-06T10:24:56.293+01:00,1,1,3,WGA555/Phalloidin568,20,0.02,4,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,610,550,65535,20,1,1,-0.000645814,-0.000645814,-5E-06,3
r03c20f04p02-ch6sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Images,r03c20f04p02-ch4sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Images,r03c20f04p02-ch1sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Images,r03c20f04p02-ch5sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Images,r03c20f04p02-ch2sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Images,r03c20f04p02-ch3sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Images,70117_20230118MM1_CellPainting_A700_20X_V1,C20,4,0.135335997,2023-02-06T10:24:57.59+01:00,1,1,3,WGA555/Phalloidin568,20,0.02,4,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,610,550,65535,20,1,2,-0.000645814,-0.000645814,-3E-06,3
r03c20f04p03-ch6sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Images,r03c20f04p03-ch4sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Images,r03c20f04p03-ch1sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Images,r03c20f04p03-ch5sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Images,r03c20f04p03-ch2sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Images,r03c20f04p03-ch3sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Images,70117_20230118MM1_CellPainting_A700_20X_V1,C20,4,0.135337994,2023-02-06T10:24:58.867+01:00,1,1,3,WGA555/Phalloidin568,20,0.02,4,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,610,550,65535,20,1,3,-0.000645814,-0.000645814,-1E-06,3
r03c20f05p01-ch6sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Images,r03c20f05p01-ch4sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Images,r03c20f05p01-ch1sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Images,r03c20f05p01-ch5sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Images,r03c20f05p01-ch2sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Images,r03c20f05p01-ch3sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Images,70117_20230118MM1_CellPainting_A700_20X_V1,C20,5,0.135334402,2023-02-06T10:25:01.38+01:00,1,1,3,WGA555/Phalloidin568,20,0.02,5,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,610,550,65535,20,1,1,0.000645814,-0.000645814,-5E-06,3
r03c20f05p02-ch6sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Images,r03c20f05p02-ch4sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Images,r03c20f05p02-ch1sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Images,r03c20f05p02-ch5sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Images,r03c20f05p02-ch2sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Images,r03c20f05p02-ch3sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Images,70117_20230118MM1_CellPainting_A700_20X_V1,C20,5,0.135336399,2023-02-06T10:25:02.673+01:00,1,1,3,WGA555/Phalloidin568,20,0.02,5,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,610,550,65535,20,1,2,0.000645814,-0.000645814,-3E-06,3
r03c20f05p03-ch6sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Images,r03c20f05p03-ch4sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Images,r03c20f05p03-ch1sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Images,r03c20f05p03-ch5sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Images,r03c20f05p03-ch2sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Images,r03c20f05p03-ch3sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Images,70117_20230118MM1_CellPainting_A700_20X_V1,C20,5,0.135338396,2023-02-06T10:25:03.97+01:00,1,1,3,WGA555/Phalloidin568,20,0.02,5,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,610,550,65535,20,1,3,0.000645814,-0.000645814,-1E-06,3
r03c21f01p01-ch6sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Images,r03c21f01p01-ch4sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Images,r03c21f01p01-ch1sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Images,r03c21f01p01-ch5sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Images,r03c21f01p01-ch2sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Images,r03c21f01p01-ch3sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Images,70117_20230118MM1_CellPainting_A700_20X_V1,C21,1,0.135336205,2023-02-06T10:34:53.15+01:00,1,1,3,WGA555/Phalloidin568,21,0.02,1,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,610,550,65535,20,1,1,0,0,-5E-06,3
r03c21f01p02-ch6sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Images,r03c21f01p02-ch4sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Images,r03c21f01p02-ch1sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Images,r03c21f01p02-ch5sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Images,r03c21f01p02-ch2sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Images,r03c21f01p02-ch3sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Images,70117_20230118MM1_CellPainting_A700_20X_V1,C21,1,0.135338202,2023-02-06T10:34:54.447+01:00,1,1,3,WGA555/Phalloidin568,21,0.02,1,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,610,550,65535,20,1,2,0,0,-3E-06,3
r03c21f01p03-ch6sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Images,r03c21f01p03-ch4sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Images,r03c21f01p03-ch1sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Images,r03c21f01p03-ch5sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Images,r03c21f01p03-ch2sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Images,r03c21f01p03-ch3sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Images,70117_20230118MM1_CellPainting_A700_20X_V1,C21,1,0.135340199,2023-02-06T10:34:55.787+01:00,1,1,3,WGA555/Phalloidin568,21,0.02,1,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,610,550,65535,20,1,3,0,0,-1E-06,3
r03c21f02p01-ch6sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Images,r03c21f02p01-ch4sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Images,r03c21f02p01-ch1sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Images,r03c21f02p01-ch5sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Images,r03c21f02p01-ch2sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Images,r03c21f02p01-ch3sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Images,70117_20230118MM1_CellPainting_A700_20X_V1,C21,2,0.135336906,2023-02-06T10:34:58.237+01:00,1,1,3,WGA555/Phalloidin568,21,0.02,2,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,610,550,65535,20,1,1,-0.000645814,0.000645814,-5E-06,3
r03c21f02p02-ch6sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Images,r03c21f02p02-ch4sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Images,r03c21f02p02-ch1sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Images,r03c21f02p02-ch5sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Images,r03c21f02p02-ch2sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Images,r03c21f02p02-ch3sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Images,70117_20230118MM1_CellPainting_A700_20X_V1,C21,2,0.135338902,2023-02-06T10:34:59.53+01:00,1,1,3,WGA555/Phalloidin568,21,0.02,2,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,610,550,65535,20,1,2,-0.000645814,0.000645814,-3E-06,3
r03c21f02p03-ch6sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Images,r03c21f02p03-ch4sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Images,r03c21f02p03-ch1sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Images,r03c21f02p03-ch5sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Images,r03c21f02p03-ch2sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Images,r03c21f02p03-ch3sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Images,70117_20230118MM1_CellPainting_A700_20X_V1,C21,2,0.135340899,2023-02-06T10:35:00.843+01:00,1,1,3,WGA555/Phalloidin568,21,0.02,2,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,610,550,65535,20,1,3,-0.000645814,0.000645814,-1E-06,3
r03c21f03p01-ch6sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Images,r03c21f03p01-ch4sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Images,r03c21f03p01-ch1sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Images,r03c21f03p01-ch5sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Images,r03c21f03p01-ch2sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Images,r03c21f03p01-ch3sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Images,70117_20230118MM1_CellPainting_A700_20X_V1,C21,3,0.135337606,2023-02-06T10:35:02.62+01:00,1,1,3,WGA555/Phalloidin568,21,0.02,3,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,610,550,65535,20,1,1,0.000645814,0.000645814,-5E-06,3
r03c21f03p02-ch6sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Images,r03c21f03p02-ch4sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Images,r03c21f03p02-ch1sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Images,r03c21f03p02-ch5sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Images,r03c21f03p02-ch2sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Images,r03c21f03p02-ch3sk1fk1fl1.tiff,/home/jenna/Interstellar_Project/2.wave3_data/0.download_data/70117_20230118MM1_CellPainting_A700_20X_V1__2023-02-06T09_42_13-Measurement1/Images,70117_20230118MM1_CellPainting_A700_20X_V1,C21,3,0.135339603,2023-02-06T10:35:03.917+01:00,1,1,3,WGA555/Phalloidin568,21,0.02,3,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,610,550,65535,20,1,2,0.000645814,0.000645814,-3E-06,3
